Section Name,Section Number,Longitude,Latitude,GRCode,,,
L. Viola Springs Formation,68,-97.32,34.4,GR1266,,,
L. Viola Springs Formation,68,-97.32,34.4,GR1131,,,
L. Viola Springs Formation,68,-97.32,34.4,GR1138,,,
L. Viola Springs Formation,68,-97.32,34.4,GR1136,,,
L. Viola Springs Formation,68,-97.32,34.4,GR1151,,,
L. Viola Springs Formation,68,-97.32,34.4,GR2694,,,
L. Viola Springs Formation,68,-97.32,34.4,GR1264,,,
L. Viola Springs Formation,68,-97.32,34.4,GR4114,,,
La Chilca Fm.,278,-68.64,-31.09,GR1840,,,
La Chilca Fm.,278,-68.64,-31.09,GR1277,,,
La Chilca Fm.,278,-68.64,-31.09,GR1963,,,
La Chilca Fm.,278,-68.64,-31.09,GR1289,,,
La Chilca Fm.,278,-68.64,-31.09,GR1860,,,
La Chilca Fm.,278,-68.64,-31.09,GR1342,,,
La Chilca Fm.,278,-68.64,-31.09,GR1965,,,
La Chilca Fm.,278,-68.64,-31.09,GR1966,,,
La Chilca Shale Formation,484,-68.64,-31.09,GR1840,,,
La Chilca Shale Formation,484,-68.64,-31.09,GR1277,,,
La Chilca Shale Formation,484,-68.64,-31.09,GR1963,,,
La Chilca Shale Formation,484,-68.64,-31.09,GR4804,,,
La Chilca Shale Formation,484,-68.64,-31.09,GR1289,,,
La Chilca Shale Formation,484,-68.64,-31.09,GR1860,,,
La Chilca Shale Formation,484,-68.64,-31.09,GR1342,,,
La Chilca Shale Formation,484,-68.64,-31.09,GR1965,,,
La Chilca Shale Formation,484,-68.64,-31.09,GR1966,,,
Lake St. John,75,-71.9,48.41,GR4403,,,
Lake St. John,75,-71.9,48.41,GR4114,,,
Lake St. John,75,-71.9,48.41,GR1986,,,
Lake St. John,75,-71.9,48.41,GR4396,,,
Lake St. John,75,-71.9,48.41,GR1138,,,
Lake St. John,75,-71.9,48.41,GR1788,,,
Lake St. John,75,-71.9,48.41,GR1320,,,
Lake St. John,75,-71.9,48.41,GR1775,,,
Lake St. John,75,-71.9,48.41,GR1304,,,
Lake St. John,75,-71.9,48.41,GR1776,,,
Leba 8,46,17.56,54.76,GR4864,,,
Leba 8,46,17.56,54.76,GR1266,,,
Leba 8,46,17.56,54.76,GR2020,,,
Leba 8,46,17.56,54.76,GR1257,,,
Leba 8,46,17.56,54.76,GR1182,,,
Leba 8,46,17.56,54.76,GR2761,,,
Leba 8,46,17.56,54.76,GR2694,,,
Leba 8,46,17.56,54.76,GR2730,,,
Leba 8,46,17.56,54.76,GR2118,,,
Leba 8,46,17.56,54.76,GR3314,,,
Leba 8,46,17.56,54.76,GR2117,,,
Leba 8,46,17.56,54.76,GR1303,,,
Ledge Cow Head,83,-57.82,49.92,GR3466,,,
Ledge Cow Head,83,-57.82,49.92,GR3243,,,
Ledge Cow Head,83,-57.82,49.92,GR2094,,,
Ledge Cow Head,83,-57.82,49.92,GR3292,,,
Lerhamn_L,6,12.53,56.26,GR4776,,,
Lerhamn_L,6,12.53,56.26,GR4777,,,
Lerhamn_L,6,12.53,56.26,GR1325,,,
Lerhamn_L,6,12.53,56.26,GR4321,,,
Lerhamn_L,6,12.53,56.26,GR4323,,,
Lerhamn_L,6,12.53,56.26,GR4322,,,
Lerhamn_L,6,12.53,56.26,GR3446,,,
Lerhamn_L,6,12.53,56.26,GR2096,,,
Lerhamn_L,6,12.53,56.26,GR4316,,,
Lerhamn_L,6,12.53,56.26,GR1223,,,
Lerhamn_L,6,12.53,56.26,GR3445,,,
Lerhamn_L,6,12.53,56.26,GR1009,,,
Lerhamn_L,6,12.53,56.26,GR2554,,,
Lerhamn_L,6,12.53,56.26,GR1051,,,
Lerhamn_L,6,12.53,56.26,GR4779,,,
Lerhamn_L,6,12.53,56.26,GR4903,,,
Lerhamn_U,5,12.53,56.26,GR4165,,,
Lerhamn_U,5,12.53,56.26,GR1058,,,
Lerhamn_U,5,12.53,56.26,GR3227,,,
Lerhamn_U,5,12.53,56.26,GR3336,,,
Lerhamn_U,5,12.53,56.26,GR1125,,,
Lerhamn_U,5,12.53,56.26,GR1076,,,
Lerhamn_U,5,12.53,56.26,GR2403,,,
Lerhamn_U,5,12.53,56.26,GR4325,,,
Lerhamn_U,5,12.53,56.26,GR2097,,,
Lerhamn_U,5,12.53,56.26,GR2998,,,
Lerhamn_U,5,12.53,56.26,GR4326,,,
Lerhamn_U,5,12.53,56.26,GR4770,,,
Lerhamn_U,5,12.53,56.26,GR4771,,,
Lerhamn_U,5,12.53,56.26,GR4768,,,
Lerhamn_U,5,12.53,56.26,GR2997,,,
Lerhamn_U,5,12.53,56.26,GR1029,,,
Lerhamn_U,5,12.53,56.26,GR1995,,,
Lerhamn_U,5,12.53,56.26,GR3492,,,
Lerhamn_U,5,12.53,56.26,GR4318,,,
Lerhamn_U,5,12.53,56.26,GR3444,,,
Lerhamn_U,5,12.53,56.26,GR4818,,,
Lerhamn_U,5,12.53,56.26,GR4323,,,
Lerhamn_U,5,12.53,56.26,GR4762,,,
Lerhamn_U,5,12.53,56.26,GR4329,,,
Lerhamn_U,5,12.53,56.26,GR4760,,,
Lerhamn_U,5,12.53,56.26,GR1159,,,
Lerhamn_U,5,12.53,56.26,GR3907,,,
Lerhamn_U,5,12.53,56.26,GR2421,,,
Lerhamn_U,5,12.53,56.26,GR2432,,,
Lerhamn_U,5,12.53,56.26,GR4764,,,
Lerhamn_U,5,12.53,56.26,GR1174,,,
Lerhamn_U,5,12.53,56.26,GR4763,,,
Lerhamn_U,5,12.53,56.26,GR2443,,,
Lerhamn_U,5,12.53,56.26,GR4309,,,
Lerhamn_U,5,12.53,56.26,GR4866,,,
Lerhamn_U,5,12.53,56.26,GR4317,,,
Lerhamn_U,5,12.53,56.26,GR1070,,,
Lerhamn_U,5,12.53,56.26,GR1081,,,
Lerhamn_U,5,12.53,56.26,GR1160,,,
Lerhamn_U,5,12.53,56.26,GR2139,,,
Lerhamn_U,5,12.53,56.26,GR1077,,,
Lerhamn_U,5,12.53,56.26,GR1015,,,
Lerhamn_U,5,12.53,56.26,GR4890,,,
Lerhamn_U,5,12.53,56.26,GR1223,,,
Lerhamn_U,5,12.53,56.26,GR1216,,,
Lerhamn_U,5,12.53,56.26,GR4765,,,
Lerhamn_U,5,12.53,56.26,GR4027,,,
Lerhamn_U,5,12.53,56.26,GR4769,,,
Lerhamn_U,5,12.53,56.26,GR1161,,,
Lerhamn_U,5,12.53,56.26,GR4304,,,
Lerhamn_U,5,12.53,56.26,GR1124,,,
Lerhamn_U,5,12.53,56.26,GR1874,,,
Lerhamn_U,5,12.53,56.26,GR1869,,,
Lerhamn_U,5,12.53,56.26,GR2011,,,
Lerhamn_U,5,12.53,56.26,GR4910,,,
Les Mechins,138,-66.72,49.09,GR1077,,,
Les Mechins,138,-66.72,49.09,GR2976,,,
Les Mechins,138,-66.72,49.09,GR3235,,,
Les Mechins,138,-66.72,49.09,GR1015,,,
Les Mechins,138,-66.72,49.09,GR1216,,,
Les Mechins,138,-66.72,49.09,GR1161,,,
Les Mechins,138,-66.72,49.09,GR2558,,,
Les Mechins,138,-66.72,49.09,GR2426,,,
Les Mechins,138,-66.72,49.09,GR4809,,,
Les Mechins,138,-66.72,49.09,GR3331,,,
Les Mechins,138,-66.72,49.09,GR4849,,,
Les Mechins,138,-66.72,49.09,GR1870,,,
Les Mechins,138,-66.72,49.09,GR3234,,,
Les Mechins,138,-66.72,49.09,GR2585,,,
Les Mechins,138,-66.72,49.09,GR1111,,,
Les Mechins,138,-66.72,49.09,GR4842,,,
Les Mechins,138,-66.72,49.09,GR1166,,,
Les Mechins,138,-66.72,49.09,GR1167,,,
Les Mechins,138,-66.72,49.09,GR3236,,,
Les Mechins,138,-66.72,49.09,GR4890,,,
Les Mechins,138,-66.72,49.09,GR1170,,,
Les Mechins,138,-66.72,49.09,GR1337,,,
Les Mechins,138,-66.72,49.09,GR1868,,,
Les Mechins,138,-66.72,49.09,GR1871,,,
Les Mechins,138,-66.72,49.09,GR4787,,,
Les Mechins,138,-66.72,49.09,GR2592,,,
Les Mechins,138,-66.72,49.09,GR1176,,,
Les Mechins,138,-66.72,49.09,GR4621,,,
Les Mechins,138,-66.72,49.09,GR1105,,,
Les Mechins,138,-66.72,49.09,GR2725,,,
Les Mechins,138,-66.72,49.09,GR3915,,,
Les Mechins,138,-66.72,49.09,GR3089,,,
Les Mechins,138,-66.72,49.09,GR2579,,,
Les Mechins,138,-66.72,49.09,GR1095,,,
Letnyaya,276,88.38,65.48,GR1840,,,
Levanya Khekandya River,167,146.5,64.71,GR4632,,,
Levanya Khekandya River,167,146.5,64.71,GR1296,,,
Levanya Khekandya River,167,146.5,64.71,GR1396,,,
Levanya Khekandya River,167,146.5,64.71,GR5014,,,
Levanya Khekandya River,167,146.5,64.71,GR1853,,,
Levanya Khekandya River,167,146.5,64.71,GR2036,,,
Levanya Khekandya River,167,146.5,64.71,GR2188,,,
Levanya Khekandya River,167,146.5,64.71,GR4220,,,
Levanya Khekandya River,167,146.5,64.71,GR1277,,,
Levanya Khekandya River,167,146.5,64.71,GR2197,,,
Levanya Khekandya River,167,146.5,64.71,GR3507,,,
Levanya Khekandya River,167,146.5,64.71,GR2259,,,
Levanya Khekandya River,167,146.5,64.71,GR1276,,,
Little Current,119,-81.91,45.95,GR1149,,,
Little Current,119,-81.91,45.95,GR1132,,,
Little Current,119,-81.91,45.95,GR1138,,,
Little Current,119,-81.91,45.95,GR3379,,,
Little Fall Creek composite,463,-114.27,43.86,GR3619,,,
Little Fall Creek composite,463,-114.27,43.86,GR1870,,,
Little Fall Creek composite,463,-114.27,43.86,GR1223,,,
Little Fall Creek composite,463,-114.27,43.86,GR3620,,,
Little Fall Creek composite,463,-114.27,43.86,GR4903,,,
Little Fall Creek composite,463,-114.27,43.86,GR3621,,,
Little Fall Creek composite,463,-114.27,43.86,GR1095,,,
Little Fall Creek composite,463,-114.27,43.86,GR2103,,,
Little Fall Creek composite,463,-114.27,43.86,GR4849,,,
Little Fall Creek composite,463,-114.27,43.86,GR1161,,,
Little Fall Creek composite,463,-114.27,43.86,GR3623,,,
Little Fall Creek composite,463,-114.27,43.86,GR1111,,,
Little Fall Creek composite,463,-114.27,43.86,GR3624,,,
Little Fall Creek composite,463,-114.27,43.86,GR3625,,,
Little Fall Creek composite,463,-114.27,43.86,GR3626,,,
Little Fall Creek composite,463,-114.27,43.86,GR2583,,,
Little Fall Creek composite,463,-114.27,43.86,GR1015,,,
Little Fall Creek composite,463,-114.27,43.86,GR3627,,,
Little Fall Creek composite,463,-114.27,43.86,GR1166,,,
Little Fall Creek composite,463,-114.27,43.86,GR1077,,,
Little Fall Creek composite,463,-114.27,43.86,GR1172,,,
Little Fall Creek composite,463,-114.27,43.86,GR3628,,,
Little Fall Creek composite,463,-114.27,43.86,GR3233,,,
Little Fall Creek composite,463,-114.27,43.86,GR3234,,,
Little Fall Creek composite,463,-114.27,43.86,GR4844,,,
Little Fall Creek composite,463,-114.27,43.86,GR1874,,,
Little Fall Creek composite,463,-114.27,43.86,GR1086,,,
Little Fall Creek composite,463,-114.27,43.86,GR3629,,,
Little Fall Creek composite,463,-114.27,43.86,GR1176,,,
Little Fall Creek composite,463,-114.27,43.86,GR2579,,,
Little Fall Creek composite,463,-114.27,43.86,GR1025,,,
Little Fall Creek composite,463,-114.27,43.86,GR1105,,,
Little Fall Creek composite,463,-114.27,43.86,GR4793,,,
Little Fall Creek composite,463,-114.27,43.86,GR3088,,,
Little Fall Creek composite,463,-114.27,43.86,GR1337,,,
Little Fall Creek composite,463,-114.27,43.86,GR1174,,,
Little Fall Creek composite,463,-114.27,43.86,GR1026,,,
Little Fall Creek composite,463,-114.27,43.86,GR1179,,,
Little Fall Creek composite,463,-114.27,43.86,GR1090,,,
Little Fall Creek composite,463,-114.27,43.86,GR2680,,,
Little Fall Creek composite,463,-114.27,43.86,GR1393,,,
Little Fall Creek composite,463,-114.27,43.86,GR1181,,,
Little Fall Creek composite,463,-114.27,43.86,GR4911,,,
Little Fall Creek composite,463,-114.27,43.86,GR4853,,,
Little Fall Creek composite,463,-114.27,43.86,GR1799,,,
Llanfllteg cutting,424,-4.68,51.85,GR1174,,,
Llanfllteg cutting,424,-4.68,51.85,GR2108,,,
Llanystumdwy,266,-4.27,52.93,GR1282,,,
Llanystumdwy,266,-4.27,52.93,GR1290,,,
Llanystumdwy,266,-4.27,52.93,GR1289,,,
Llanystumdwy,266,-4.27,52.93,GR1342,,,
Llanystumdwy,266,-4.27,52.93,GR1415,,,
Llanystumdwy,266,-4.27,52.93,GR1312,,,
Llanystumdwy,266,-4.27,52.93,GR1374,,,
Llanystumdwy,266,-4.27,52.93,GR1401,,,
Llanystumdwy,266,-4.27,52.93,GR2789,,,
Llanystumdwy,266,-4.27,52.93,GR1353,,,
Llanystumdwy,266,-4.27,52.93,GR1416,,,
Llanystumdwy,266,-4.27,52.93,GR1414,,,
Llanystumdwy,266,-4.27,52.93,GR1361,,,
Llanystumdwy,266,-4.27,52.93,GR1428,,,
Llanystumdwy,266,-4.27,52.93,GR3868,,,
Llanystumdwy,266,-4.27,52.93,GR2025,,,
Llanystumdwy,266,-4.27,52.93,GR1763,,,
Llanystumdwy,266,-4.27,52.93,GR1432,,,
Llanystumdwy,266,-4.27,52.93,GR1364,,,
Llanystumdwy,266,-4.27,52.93,GR1367,,,
Llanystumdwy,266,-4.27,52.93,GR1368,,,
Llanystumdwy,266,-4.27,52.93,GR1377,,,
Llanystumdwy,266,-4.27,52.93,GR1417,,,
Llanystumdwy,266,-4.27,52.93,GR1412,,,
Llanystumdwy,266,-4.27,52.93,GR1450,,,
Llanystumdwy,266,-4.27,52.93,GR1403,,,
Llanystumdwy,266,-4.27,52.93,GR1773,,,
Llanystumdwy,266,-4.27,52.93,GR1392,,,
Llanystumdwy,266,-4.27,52.93,GR1419,,,
Llanystumdwy,266,-4.27,52.93,GR1418,,,
Llanystumdwy,266,-4.27,52.93,GR1429,,,
Llanystumdwy,266,-4.27,52.93,GR1430,,,
Llanystumdwy,266,-4.27,52.93,GR1431,,,
Llanystumdwy,266,-4.27,52.93,GR1471,,,
Llanystumdwy,266,-4.27,52.93,GR1446,,,
Llanystumdwy,266,-4.27,52.93,GR1426,,,
Llanystumdwy,266,-4.27,52.93,GR2028,,,
Llanystumdwy,266,-4.27,52.93,GR1424,,,
Llanystumdwy,266,-4.27,52.93,GR1423,,,
Llanystumdwy,266,-4.27,52.93,GR1427,,,
Llanystumdwy,266,-4.27,52.93,GR3134,,,
Llanystumdwy,266,-4.27,52.93,GR1427,,,
Llanystumdwy,266,-4.27,52.93,GR3134,,,
Llanystumdwy,266,-4.27,52.93,GR1456,,,
Llanystumdwy,266,-4.27,52.93,GR1458,,,
Llanystumdwy,266,-4.27,52.93,GR1413,,,
Llanystumdwy,266,-4.27,52.93,GR2741,,,
Llanystumdwy,266,-4.27,52.93,GR1425,,,
Llanystumdwy,266,-4.27,52.93,GR1560,,,
Llanystumdwy,266,-4.27,52.93,GR1480,,,
Llanystumdwy,266,-4.27,52.93,GR1491,,,
Llanystumdwy,266,-4.27,52.93,GR1549,,,
Llanystumdwy,266,-4.27,52.93,GR1795,,,
Llanystumdwy,266,-4.27,52.93,GR1460,,,
Llanystumdwy,266,-4.27,52.93,GR1486,,,
Llanystumdwy,266,-4.27,52.93,GR1489,,,
Llanystumdwy,266,-4.27,52.93,GR1487,,,
Llanystumdwy,266,-4.27,52.93,GR1454,,,
Llanystumdwy,266,-4.27,52.93,GR1451,,,
Llanystumdwy,266,-4.27,52.93,GR1488,,,
Llanystumdwy,266,-4.27,52.93,GR1490,,,
Llanystumdwy,266,-4.27,52.93,GR2763,,,
Llanystumdwy,266,-4.27,52.93,GR1485,,,
Llanystumdwy,266,-4.27,52.93,GR1622,,,
Llanystumdwy,266,-4.27,52.93,GR1794,,,
Lobster Cove Head,89,-57.96,49.6,GR1334,,,
Lobster Cove Head,89,-57.96,49.6,GR1049,,,
Lobster Cove Head,89,-57.96,49.6,GR1070,,,
Lobster Cove Head,89,-57.96,49.6,GR3429,,,
Lobster Cove Head,89,-57.96,49.6,GR1086,,,
Lobster Cove Head,89,-57.96,49.6,GR4852,,,
Lobster Cove Head,89,-57.96,49.6,GR1071,,,
Lobster Cove Head,89,-57.96,49.6,GR4769,,,
Lobster Cove Head,89,-57.96,49.6,GR2976,,,
Lobster Cove Head,89,-57.96,49.6,GR1161,,,
Lobster Cove Head,89,-57.96,49.6,GR2499,,,
Lobster Cove Head,89,-57.96,49.6,GR3409,,,
Lobster Cove Head,89,-57.96,49.6,GR1100,,,
Long Burn,158,-3.27,55.44,GR1295,,,
Long Burn,158,-3.27,55.44,GR1286,,,
Long Burn,158,-3.27,55.44,GR1787,,,
Long Burn,158,-3.27,55.44,GR1296,,,
Long Burn,158,-3.27,55.44,GR1313,,,
Long Burn,158,-3.27,55.44,GR2036,,,
Long Burn,158,-3.27,55.44,GR1300,,,
Long Burn,158,-3.27,55.44,GR1289,,,
Long Burn,158,-3.27,55.44,GR1306,,,
Long Burn,158,-3.27,55.44,GR1315,,,
Long Burn,158,-3.27,55.44,GR1276,,,
Long Burn,158,-3.27,55.44,GR3157,,,
Long Burn,158,-3.27,55.44,GR1316,,,
Long Burn,158,-3.27,55.44,GR1317,,,
Long Point,565,-47.78,49.85,GR3458,,,
Long Point,565,-47.78,49.85,GR4838,,,
Long Point,565,-47.78,49.85,GR1334,,,
Long Point,565,-47.78,49.85,GR1096,,,
Los Azules Fm.,312,-68.59,-30.19,GR1077,,,
Los Azules Fm.,312,-68.59,-30.19,GR1015,,,
Los Azules Fm.,312,-68.59,-30.19,GR2011,,,
Los Azules Fm.,312,-68.59,-30.19,GR1871,,,
Los Azules Fm.,312,-68.59,-30.19,GR4852,,,
Los Azules Fm.,312,-68.59,-30.19,GR3223,,,
Los Azules Fm.,312,-68.59,-30.19,GR1098,,,
Los Azules Fm.,312,-68.59,-30.19,GR3234,,,
Los Azules Fm.,312,-68.59,-30.19,GR4844,,,
Los Azules Fm.,312,-68.59,-30.19,GR1337,,,
Los Azules Fm.,312,-68.59,-30.19,GR1868,,,
Los Azules Fm.,312,-68.59,-30.19,GR1170,,,
Los Azules Fm.,312,-68.59,-30.19,GR1872,,,
Los Azules Fm.,312,-68.59,-30.19,GR4795,,,
Los Azules Fm.,312,-68.59,-30.19,GR1086,,,
Los Azules Fm.,312,-68.59,-30.19,GR1873,,,
Los Azules Fm.,312,-68.59,-30.19,GR1869,,,
Los Azules Fm.,312,-68.59,-30.19,GR1874,,,
Los Azules Fm.,312,-68.59,-30.19,GR4110,,,
Los Azules Fm.,312,-68.59,-30.19,GR4793,,,
Los Azules Fm.,312,-68.59,-30.19,GR1113,,,
Los Azules Fm.,312,-68.59,-30.19,GR1875,,,
Los Azules Fm.,312,-68.59,-30.19,GR4853,,,
Los Azules Fm.,312,-68.59,-30.19,GR1176,,,
Los Azules Fm.,312,-68.59,-30.19,GR2579,,,
Los Azules Fm.,312,-68.59,-30.19,GR1120,,,
Los Azules Fm.,312,-68.59,-30.19,GR1031,,,
Los Colorados,534,-65.52,-24.01,GR1995,,,
Los Colorados,534,-65.52,-24.01,GR1051,,,
Los Colorados,534,-65.52,-24.01,GR4322,,,
Los Colorados,534,-65.52,-24.01,GR2097,,,
Los Colorados,534,-65.52,-24.01,GR4323,,,
Los Colorados,534,-65.52,-24.01,GR2997,,,
Los Colorados,534,-65.52,-24.01,GR1219,,,
Los Colorados,534,-65.52,-24.01,GR3919,,,
Los Colorados,534,-65.52,-24.01,GR4328,,,
Los Colorados,534,-65.52,-24.01,GR1058,,,
Los Colorados,534,-65.52,-24.01,GR4769,,,
Los Colorados,534,-65.52,-24.01,GR4324,,,
Los Colorados,534,-65.52,-24.01,GR2403,,,
Los Colorados,534,-65.52,-24.01,GR4326,,,
Los Colorados,534,-65.52,-24.01,GR1327,,,
Los Colorados,321,-65.54,-23.66,GR1051,,,
Los Colorados,321,-65.54,-23.66,GR4323,,,
Los Colorados,321,-65.54,-23.66,GR2997,,,
Los Colorados,321,-65.54,-23.66,GR3919,,,
Los Colorados,321,-65.54,-23.66,GR2403,,,
Los Colorados,321,-65.54,-23.66,GR1327,,,
Los Saptios,458,-67.58,-29.01,GR1343,,,
Los Saptios,458,-67.58,-29.01,GR1091,,,
Los Saptios,458,-67.58,-29.01,GR1097,,,
Los Saptios,458,-67.58,-29.01,GR2099,,,
Los Saptios,458,-67.58,-29.01,GR1216,,,
Los Saptios,458,-67.58,-29.01,GR1161,,,
Los Saptios,458,-67.58,-29.01,GR2011,,,
Los Saptios,458,-67.58,-29.01,GR1334,,,
Los Saptios,458,-67.58,-29.01,GR3447,,,
Los Saptios,458,-67.58,-29.01,GR1168,,,
Los Saptios,458,-67.58,-29.01,GR1167,,,
Los Saptios,458,-67.58,-29.01,GR1111,,,
Los Saptios,458,-67.58,-29.01,GR2101,,,
Los Saptios,458,-67.58,-29.01,GR1170,,,
Los Saptios,458,-67.58,-29.01,GR3448,,,
Los Saptios,458,-67.58,-29.01,GR1098,,,
Los Saptios,458,-67.58,-29.01,GR2102,,,
Los Saptios,458,-67.58,-29.01,GR1081,,,
Los Saptios,458,-67.58,-29.01,GR2103,,,
Los Saptios,458,-67.58,-29.01,GR2104,,,
Los Saptios,458,-67.58,-29.01,GR1164,,,
Los Saptios,458,-67.58,-29.01,GR1174,,,
Los Saptios,458,-67.58,-29.01,GR1332,,,
Los Saptios,458,-67.58,-29.01,GR1337,,,
Lovisefred A,1,12.58,56.24,GR1071,,,
Lovisefred A,1,12.58,56.24,GR4787,,,
Lovisefred A,1,12.58,56.24,GR1870,,,
Lovisefred A,1,12.58,56.24,GR3227,,,
Lovisefred A,1,12.58,56.24,GR4771,,,
Lovisefred A,1,12.58,56.24,GR3335,,,
Lovisefred A,1,12.58,56.24,GR3337,,,
Lovisefred A,1,12.58,56.24,GR4795,,,
Lovisefred A,1,12.58,56.24,GR3336,,,
Lovisefred A,1,12.58,56.24,GR1170,,,
Lovisefred A,1,12.58,56.24,GR2167,,,
Lovisefred A,1,12.58,56.24,GR2440,,,
Lovisefred A,1,12.58,56.24,GR1079,,,
Lovisefred A,1,12.58,56.24,GR3340,,,
Lovisefred A,1,12.58,56.24,GR4813,,,
Lovisefred A,1,12.58,56.24,GR3339,,,
Lovisefred A,1,12.58,56.24,GR3338,,,
Lovisefred A,1,12.58,56.24,GR3331,,,
Lovisefred A,1,12.58,56.24,GR1159,,,
Lovisefred A,1,12.58,56.24,GR3334,,,
Lovisefred A,1,12.58,56.24,GR1155,,,
Lovisefred A,1,12.58,56.24,GR2432,,,
Lovisefred A,1,12.58,56.24,GR4849,,,
Lovisefred A,1,12.58,56.24,GR3329,,,
Lovisefred A,1,12.58,56.24,GR3330,,,
Lovisefred A,1,12.58,56.24,GR2574,,,
Lovisefred A,1,12.58,56.24,GR3332,,,
Lovisefred A,1,12.58,56.24,GR3234,,,
Lovisefred A,1,12.58,56.24,GR1168,,,
Lovisefred A,1,12.58,56.24,GR1167,,,
Lovisefred A,1,12.58,56.24,GR3341,,,
Lovisefred A,1,12.58,56.24,GR1077,,,
Lovisefred A,1,12.58,56.24,GR4888,,,
Lovisefred A,1,12.58,56.24,GR1223,,,
Lovisefred A,1,12.58,56.24,GR3333,,,
Lovisefred A,1,12.58,56.24,GR1216,,,
Lovisefred A,1,12.58,56.24,GR2558,,,
Lovisefred A,1,12.58,56.24,GR3342,,,
Lovisefred A,1,12.58,56.24,GR2011,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1009,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1334,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR3003,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1049,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR2505,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1011,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR2657,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR3004,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR3894,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1056,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1161,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR4849,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR2576,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1070,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1223,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR4879,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR2280,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1093,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR2499,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1012,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1162,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR3523,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR2578,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1096,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR2011,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR2635,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR2578,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR3233,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR3448,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1097,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR3626,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1168,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1167,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1166,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1015,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR2585,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1098,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1213,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1098,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1086,,,
"Lower Canyon, Peel River",197,-135.37,65.83,GR1337,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1150,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1307,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1292,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1148,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1264,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1152,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1246,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1306,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1250,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1251,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1308,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1257,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1249,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1202,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1242,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1200,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1239,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1294,,,
Lower Hartfell Shale,95,-3.27,55.44,GR1240,,,
Lower Head Central Section,560,-57.77,49.97,GR1214,,,
Lower Head Central Section,560,-57.77,49.97,GR3432,,,
Lower Head Eastern Section,559,-57.77,49.96,GR1062,,,
Lower Head Eastern Section,559,-57.77,49.96,GR3458,,,
Lower Head Eastern Section,559,-57.77,49.96,GR3420,,,
Lower Head Eastern Section,559,-57.77,49.96,GR4879,,,
